CustomerID,Recency,Frequency,Monetary,F_Score,R_Score,M_Score,RFM_Score,RFM_Segment
17850,372,34,5391.21,4,1,4,144,At-Risk
17852,12,2,114.34,3,4,2,432,Loyal
17854,185,2,311.26,3,1,2,132,Others
17855,373,1,208.97,2,1,2,122,Others
17856,2,4,1418.03,3,4,3,433,Loyal
17857,4,23,26879.04,4,4,4,444,Champions
17858,6,12,5140.66,4,4,4,444,Champions
17859,305,1,141.92,2,1,2,122,Others
17860,369,1,226.45,2,1,2,122,Others
17861,3,8,2097.88,4,4,4,444,Champions
17862,324,1,330.9,2,1,2,122,Others
17863,59,6,3160.0,4,2,4,244,Others
17864,13,3,554.85,3,4,3,433,Loyal
17865,31,20,10526.32,4,3,4,344,Potential Loyalist
17866,143,1,329.65000000000003,2,1,2,122,Others
17867,30,6,1157.87,4,3,3,343,Potential Loyalist
17869,107,5,428.18,4,2,2,242,Others
17870,2,12,1865.89,4,4,4,444,Champions
17871,205,1,155.9,2,1,2,122,Others
17873,80,5,1848.96,4,2,4,244,Others
17874,185,6,683.46,4,1,3,143,At-Risk
17877,170,1,237.61,2,1,2,122,Others
17878,44,1,379.45,2,3,2,322,Others
17879,174,1,178.52,2,1,2,122,Others
17880,365,1,458.92,2,1,2,122,Others
17881,304,1,133.35,2,1,2,122,Others
17883,3,4,664.34,3,4,3,433,Loyal
17884,4,4,695.0699999999999,3,4,3,433,Loyal
17885,12,1,156.34,2,4,2,422,Others
17886,32,3,869.28,3,3,3,333,Potential Loyalist
17887,129,1,111.35,2,2,2,222,Others
17888,21,8,716.0,4,3,3,343,Potential Loyalist
17889,212,2,201.37,3,1,2,132,Others
17890,323,2,586.89,3,1,3,133,At-Risk
17891,162,1,203.86,2,1,2,122,Others
17892,56,3,244.1,3,2,2,232,Others
17893,225,1,107.21,2,1,2,122,Others
17894,72,8,1118.96,4,2,3,243,Others
17895,44,1,95.45,2,3,1,321,Others
17896,23,1,256.32,2,3,2,322,Others
17897,173,3,541.8100000000001,3,1,3,133,At-Risk
17898,85,2,152.06,3,2,2,232,Others
17899,159,1,154.55,2,1,2,122,Others
17900,190,2,112.2,3,1,2,132,Others
17901,29,1,110.38,2,3,2,322,Others
17904,21,1,181.07,2,3,2,322,Others
17905,71,4,798.99,3,2,3,233,Others
17906,247,1,72.9,2,1,1,121,Others
17908,374,1,232.03,2,1,2,122,Others
17911,9,1,366.23,2,4,2,422,Others
17912,310,5,310.06,4,1,2,142,Others
17913,59,2,408.65,3,2,2,232,Others
17914,4,1,329.36,2,4,2,422,Others
17917,45,3,335.03,3,3,2,332,Potential Loyalist
17919,88,1,1304.04,2,2,3,223,Others
17920,4,17,4119.5,4,4,4,444,Champions
17921,64,4,820.23,3,2,3,233,Others
17923,282,1,207.50000000000003,2,1,2,122,Others
17924,12,7,2962.5,4,4,4,444,Champions
17925,373,1,244.08,2,1,2,122,Others
17926,133,2,397.29,3,2,2,232,Others
17928,45,2,212.54,3,3,2,332,Potential Loyalist
17929,11,4,843.0,3,4,3,433,Loyal
17930,36,5,1740.48,4,3,4,344,Potential Loyalist
17931,134,2,408.36,3,2,2,232,Others
17932,29,3,1331.57,3,3,3,333,Potential Loyalist
17934,52,2,704.25,3,2,3,233,Others
17935,138,2,145.79,3,2,2,232,Others
17936,5,1,380.13,2,4,2,422,Others
17937,9,7,4301.22,4,4,4,444,Champions
17939,160,1,99.14,2,1,1,121,Others
17940,49,10,4020.04,4,3,4,344,Potential Loyalist
17941,131,1,304.56,2,2,2,222,Others
17942,8,1,77.50000000000001,2,4,1,421,Others
17946,233,2,149.57999999999998,3,1,2,132,Others
17947,37,1,176.68,2,3,2,322,Others
17948,147,1,358.56000000000006,2,1,2,122,Others
17949,1,45,58510.48,4,4,4,444,Champions
17950,72,3,482.2,3,2,2,232,Others
17951,40,3,1008.54,3,3,3,333,Potential Loyalist
17954,5,12,2314.13,4,4,4,444,Champions
17955,199,4,557.3,3,1,3,133,At-Risk
17956,249,1,12.75,2,1,1,121,Others
17957,66,1,111.68,2,2,2,222,Others
17958,117,1,508.4599999999999,2,2,3,223,Others
17960,171,1,73.78,2,1,1,121,Others
17961,21,39,1296.44,4,3,3,343,Potential Loyalist
17962,142,1,102.41,2,2,2,222,Others
17964,32,2,463.21,3,3,2,332,Potential Loyalist
17965,38,14,2599.19,4,3,4,344,Potential Loyalist
17966,38,5,1098.43,4,3,3,343,Potential Loyalist
17967,372,1,112.27,2,1,2,122,Others
17968,374,1,265.1,2,1,2,122,Others
17969,166,2,228.2,3,1,2,132,Others
17970,211,1,562.79,2,1,3,123,At-Risk
17972,242,1,135.19,2,1,2,122,Others
17973,52,1,337.04,2,2,2,222,Others
17974,25,3,703.99,3,3,3,333,Potential Loyalist
17975,15,13,4483.26,4,4,4,444,Champions
17976,372,1,321.79,2,1,2,122,Others
17977,29,1,288.14,2,3,2,322,Others
17978,365,1,300.91999999999996,2,1,2,122,Others
17979,36,4,732.41,3,3,3,333,Potential Loyalist
17980,166,3,811.45,3,1,3,133,At-Risk
17984,145,1,152.68,2,1,2,122,Others
17985,22,1,631.35,2,3,3,323,Others
17986,56,1,20.8,2,2,1,221,Others
17987,185,1,198.57,2,1,2,122,Others
17988,12,7,201.12,4,4,2,442,Loyal
17990,237,3,630.84,3,1,3,133,At-Risk
17991,225,2,93.35,3,1,1,131,Others
17994,122,4,674.89,3,2,3,233,Others
17995,282,1,76.1,2,1,1,121,Others
17997,74,8,1962.46,4,2,4,244,Others
17999,37,2,380.39,3,3,2,332,Potential Loyalist
18001,12,2,415.13,3,4,2,432,Loyal
18004,362,1,157.92,2,1,2,122,Others
18005,4,2,226.47,3,4,2,432,Loyal
18006,23,1,444.68,2,3,2,322,Others
18008,70,9,2116.19,4,2,4,244,Others
18009,235,1,247.39,2,1,2,122,Others
18010,257,1,174.8,2,1,2,122,Others
18011,373,1,102.79,2,1,2,122,Others
18013,155,2,187.29,3,1,2,132,Others
18014,28,1,162.22,2,3,2,322,Others
18015,4,1,120.03,2,4,2,422,Others
18016,32,5,1477.66,4,3,3,343,Potential Loyalist
18017,81,3,523.0,3,2,3,233,Others
18018,108,2,122.14,3,2,2,232,Others
18019,52,1,38.45,2,2,1,221,Others
18022,36,1,612.72,2,3,3,323,Others
18024,153,2,389.78,3,1,2,132,Others
18027,99,1,115.31,2,2,2,222,Others
18030,4,2,230.65,3,4,2,432,Loyal
18032,334,1,73.5,2,1,1,121,Others
18033,65,1,93.82,2,2,1,221,Others
18034,22,2,418.68,3,3,2,332,Potential Loyalist
18035,36,3,713.89,3,3,3,333,Potential Loyalist
18036,32,3,403.12,3,3,2,332,Potential Loyalist
18037,154,6,70.02,4,1,1,141,Others
18040,19,2,357.20000000000005,3,3,2,332,Potential Loyalist
18041,12,21,4097.37,4,4,4,444,Champions
18042,54,1,165.04999999999998,2,2,2,222,Others
18043,25,3,529.29,3,3,3,333,Potential Loyalist
18044,4,10,2088.6,4,4,4,444,Champions
18045,45,1,178.34,2,3,2,322,Others
18048,203,2,172.29000000000002,3,1,2,132,Others
18050,359,1,74.4,2,1,1,121,Others
18053,71,1,300.02,2,2,2,222,Others
18055,7,10,6761.34,4,4,4,444,Champions
18056,288,1,363.65,2,1,2,122,Others
18058,10,1,170.16,2,4,2,422,Others
18059,23,3,306.46,3,3,2,332,Potential Loyalist
18061,22,10,2119.41,4,3,4,344,Potential Loyalist
18062,173,3,720.52,3,1,3,133,At-Risk
18064,133,2,814.0,3,2,3,233,Others
18065,6,14,2392.83,4,4,4,444,Champions
18066,75,1,318.0,2,2,2,222,Others
18067,40,1,396.33,2,3,2,322,Others
18068,289,1,101.7,2,1,2,122,Others
18069,26,5,2009.24,4,3,4,344,Potential Loyalist
18071,258,2,453.0,3,1,2,132,Others
18072,186,1,247.44,2,1,2,122,Others
18073,114,12,3859.82,4,2,4,244,Others
18074,374,1,489.6,2,1,2,122,Others
18075,23,10,2611.75,4,3,4,344,Potential Loyalist
18077,8,11,2584.41,4,4,4,444,Champions
18078,217,2,336.13,3,1,2,132,Others
18079,45,4,3613.15,3,3,4,334,Potential Loyalist
18080,19,2,1231.5,3,3,3,333,Potential Loyalist
18081,36,3,343.45,3,3,2,332,Potential Loyalist
18082,26,1,680.84,2,3,3,323,Others
18084,16,1,90.48,2,4,1,421,Others
18085,330,2,689.95,3,1,3,133,At-Risk
18086,274,1,101.34,2,1,2,122,Others
18087,98,2,4055.7199999999993,3,2,4,234,Others
18088,61,1,166.03,2,2,2,222,Others
18092,2,11,9068.26,4,4,4,444,Champions
18093,93,4,2106.52,3,2,4,234,Others
18094,82,7,3017.3,4,2,4,244,Others
18095,313,2,580.05,3,1,3,133,At-Risk
18096,12,3,849.06,3,4,3,433,Loyal
18097,8,6,2662.4,4,4,4,444,Champions
18099,127,1,168.31,2,2,2,222,Others
18101,11,2,222.4,3,4,2,432,Loyal
18102,1,60,259657.3,4,4,4,444,Champions
18104,37,1,754.64,2,3,3,323,Others
18105,38,1,113.48000000000002,2,3,2,322,Others
18106,330,1,421.9,2,1,2,122,Others
18108,254,1,271.0,2,1,2,122,Others
18109,2,26,8004.92,4,4,4,444,Champions
18110,20,1,198.8,2,3,2,322,Others
18112,12,2,352.69,3,4,2,432,Loyal
18113,369,1,76.32000000000001,2,1,1,121,Others
18114,290,1,220.1,2,1,2,122,Others
18116,68,8,1403.11,4,2,3,243,Others
18117,26,1,315.65,2,3,2,322,Others
18118,11,26,5625.08,4,4,4,444,Champions
18119,368,1,180.7,2,1,2,122,Others
18120,214,1,111.15,2,1,2,122,Others
18121,149,2,653.3,3,1,3,133,At-Risk
18122,8,6,1793.06,4,4,4,444,Champions
18123,24,2,574.4399999999999,3,3,3,333,Potential Loyalist
18125,30,4,1131.75,3,3,3,333,Potential Loyalist
18126,61,1,200.92,2,2,2,222,Others
18127,19,3,347.08,3,3,2,332,Potential Loyalist
18129,243,1,112.55,2,1,2,122,Others
18130,15,3,1059.39,3,4,3,433,Loyal
18133,212,1,931.5,2,1,3,123,At-Risk
18135,29,5,681.91,4,3,3,343,Potential Loyalist
18136,63,3,784.33,3,2,3,233,Others
18138,295,1,152.65,2,1,2,122,Others
18139,18,6,8438.34,4,4,4,444,Champions
18142,157,2,1019.52,3,1,3,133,At-Risk
18143,117,2,1000.16,3,2,3,233,Others
18144,8,12,2888.75,4,4,4,444,Champions
18145,13,4,2861.5499999999997,3,4,4,434,Loyal
18146,141,2,160.35,3,2,2,232,Others
18147,46,2,179.34,3,3,2,332,Potential Loyalist
18149,51,3,612.0799999999999,3,3,3,333,Potential Loyalist
18150,32,3,566.58,3,3,3,333,Potential Loyalist
18151,135,2,653.35,3,2,3,233,Others
18154,3,2,399.19,3,4,2,432,Loyal
18155,75,3,371.62,3,2,2,232,Others
18156,13,2,675.64,3,4,3,433,Loyal
18158,9,2,453.4,3,4,2,432,Loyal
18159,301,1,530.15,2,1,3,123,At-Risk
18160,57,2,638.0600000000001,3,2,3,233,Others
18161,15,5,1618.69,4,4,4,444,Champions
18164,37,1,399.65,2,3,2,322,Others
18165,177,1,302.46,2,1,2,122,Others
18167,23,3,1384.86,3,3,3,333,Potential Loyalist
18168,176,6,1160.04,4,1,3,143,At-Risk
18169,61,1,202.65,2,2,2,222,Others
18170,33,3,980.31,3,3,3,333,Potential Loyalist
18171,59,5,1231.31,4,2,3,243,Others
18172,15,20,7561.68,4,4,4,444,Champions
18173,87,4,2106.84,3,2,4,234,Others
18174,7,1,104.0,2,4,2,422,Others
18176,358,1,476.35,2,1,2,122,Others
18177,31,6,1340.87,4,3,3,343,Potential Loyalist
18178,129,4,1590.81,3,2,4,234,Others
18179,9,6,1793.17,4,4,4,444,Champions
18180,5,6,1843.75,4,4,4,444,Champions
18181,24,1,366.85,2,3,2,322,Others
18183,227,2,632.07,3,1,3,133,At-Risk
18184,15,1,49.8,2,4,1,421,Others
18185,249,1,304.25,2,1,2,122,Others
18188,15,3,2001.04,3,4,4,434,Loyal
18189,78,2,1090.24,3,2,3,233,Others
18190,192,2,284.46000000000004,3,1,2,132,Others
18191,262,1,207.8,2,1,2,122,Others
18192,72,1,957.97,2,2,3,223,Others
18193,165,1,243.76,2,1,2,122,Others
18194,82,1,973.84,2,2,3,223,Others
18196,95,2,686.63,3,2,3,233,Others
18198,4,17,5425.56,4,4,4,444,Champions
18200,106,1,150.35,2,2,2,222,Others
18202,200,3,1396.99,3,1,3,133,At-Risk
18203,157,1,160.42000000000002,2,1,2,122,Others
18204,71,3,1975.35,3,2,4,234,Others
18205,36,2,517.36,3,3,3,333,Potential Loyalist
18209,29,1,139.10000000000002,2,3,2,322,Others
18210,2,6,2621.38,4,4,4,444,Champions
18211,26,5,600.07,4,3,3,343,Potential Loyalist
18212,326,1,216.07,2,1,2,122,Others
18213,237,1,232.48,2,1,2,122,Others
18215,89,1,299.34000000000003,2,2,2,222,Others
18216,31,1,481.75,2,3,2,322,Others
18217,29,2,621.75,3,3,3,333,Potential Loyalist
18218,211,2,641.92,3,1,3,133,At-Risk
18219,3,10,2069.77,4,4,4,444,Champions
18220,227,1,305.28,2,1,2,122,Others
18221,22,5,1041.61,4,3,3,343,Potential Loyalist
18222,93,1,443.0,2,2,2,222,Others
18223,5,14,6484.54,4,4,4,444,Champions
18224,264,1,158.95000000000002,2,1,2,122,Others
18225,3,12,5504.96,4,4,4,444,Champions
18226,44,11,5228.05,4,3,4,344,Potential Loyalist
18227,218,1,93.75,2,1,1,121,Others
18228,57,2,779.9,3,2,3,233,Others
18229,12,20,7276.9,4,4,4,444,Champions
18230,9,7,2810.2000000000003,4,4,4,444,Champions
18231,192,5,2071.77,4,1,4,144,At-Risk
18232,82,4,592.97,3,2,3,233,Others
18233,326,1,440.0,2,1,2,122,Others
18235,72,3,1796.48,3,2,4,234,Others
18236,30,6,882.24,4,3,3,343,Potential Loyalist
18237,3,5,987.1,4,4,3,443,Loyal
18239,219,5,1561.61,4,1,4,144,At-Risk
18240,46,1,422.58,2,3,2,322,Others
18241,10,17,2073.09,4,4,4,444,Champions
18242,72,4,2232.49,3,2,4,234,Others
18245,7,7,2567.06,4,4,4,444,Champions
18246,24,2,596.1,3,3,3,333,Potential Loyalist
18248,123,2,804.02,3,2,3,233,Others
18249,17,1,95.34,2,4,1,421,Others
18250,310,1,349.27,2,1,2,122,Others
18251,87,1,4314.72,2,2,4,224,Others
18252,51,2,518.27,3,3,3,333,Potential Loyalist
18255,89,1,103.3,2,2,2,222,Others
18257,39,8,2337.63,4,3,4,344,Potential Loyalist
18259,25,3,2338.6,3,3,4,334,Potential Loyalist
18260,173,6,2628.35,4,1,4,144,At-Risk
18261,43,2,324.24,3,3,2,332,Potential Loyalist
18262,140,1,149.48,2,2,2,222,Others
18263,26,3,1213.16,3,3,3,333,Potential Loyalist
18265,72,2,801.51,3,2,3,233,Others
18268,134,1,25.5,2,2,1,221,Others
18269,366,1,168.6,2,1,2,122,Others
18270,38,2,283.15000000000003,3,3,2,332,Potential Loyalist
18272,3,6,3078.58,4,4,4,444,Champions
18273,2,3,204.0,3,4,2,432,Loyal
18274,30,1,175.92,2,3,2,322,Others
18276,44,1,335.86,2,3,2,322,Others
18277,58,1,110.38,2,2,2,222,Others
18278,74,1,173.9,2,2,2,222,Others
18280,278,1,180.6,2,1,2,122,Others
18281,181,1,80.82,2,1,1,121,Others
18282,8,2,178.05,3,4,2,432,Loyal
18283,4,16,2045.53,4,4,4,444,Champions
18287,43,3,1837.28,3,3,4,334,Potential Loyalist
